['2021', '05', '16', '16', '37', '52']#T18.4L56.0
['2021', '06', '23', '14', '56', '47']#T19.5L83.0
['2021', '06', '23', '15', '06', '47']#T19.7L83.0
['2021', '06', '23', '15', '16', '47']#T19.7L83.0
['2021', '06', '23', '15', '26', '47']#T19.7L81.0
['2021', '06', '23', '15', '36', '47']#T19.7L81.0
['2021', '06', '23', '15', '46', '47']#T20.1L80.0
['2021', '06', '23', '15', '56', '47']#T20.1L80.0
['2021', '06', '23', '16', '06', '47']#T20.0L81.0
['2021', '06', '23', '16', '16', '47']#T20.0L81.0
['2021', '06', '23', '16', '26', '47']#T20.2L81.0
['2021', '06', '23', '16', '36', '47']#T20.2L81.0
['2021', '06', '23', '16', '46', '47']#T20.3L80.0
['2021', '06', '23', '16', '56', '47']#T20.3L80.0
['2021', '06', '23', '17', '06', '48']#T20.3L79.0
['2021', '06', '23', '17', '16', '48']#T20.3L79.0
['2021', '06', '23', '17', '26', '48']#T20.3L79.0
['2021', '06', '23', '17', '36', '48']#T20.3L79.0
['2021', '06', '23', '17', '46', '48']#T20.3L80.0
['2021', '06', '23', '17', '56', '48']#T20.3L80.0
['2021', '06', '23', '18', '06', '48']#T20.4L81.0
['2021', '06', '23', '18', '16', '48']#T20.4L81.0
['2021', '06', '23', '18', '26', '48']#T20.1L82.0
['2021', '06', '23', '18', '36', '48']#T20.1L82.0
['2021', '06', '23', '18', '46', '48']#T20.1L82.0
['2021', '06', '23', '18', '56', '48']#T20.1L82.0
['2021', '06', '23', '19', '06', '48']#T20.1L83.0
['2021', '06', '23', '19', '16', '48']#T20.1L83.0
['2021', '06', '23', '19', '26', '48']#T20.0L84.00001
['2021', '06', '23', '19', '36', '48']#T20.0L84.00001
['2021', '06', '23', '19', '46', '48']#T19.8L84.00001
['2021', '06', '23', '19', '56', '48']#T19.8L84.00001
['2021', '06', '23', '20', '06', '48']#T19.7L85.0
['2021', '06', '23', '20', '16', '48']#T19.7L85.0
['2021', '06', '23', '20', '26', '48']#T19.8L85.0
['2021', '06', '23', '20', '36', '48']#T19.8L85.0
['2021', '06', '23', '20', '46', '48']#T19.7L85.0
['2021', '06', '23', '20', '56', '48']#T19.7L85.0
['2021', '06', '23', '21', '06', '48']#T19.5L86.0
['2021', '06', '23', '21', '16', '48']#T19.5L86.0
['2021', '06', '23', '21', '26', '49']#T19.4L85.0
['2021', '06', '23', '21', '36', '49']#T19.4L85.0
['2021', '06', '23', '21', '46', '49']#T19.3L85.0
['2021', '06', '23', '21', '56', '49']#T19.3L85.0
['2021', '06', '23', '22', '06', '49']#T19.2L85.0
['2021', '06', '23', '22', '16', '49']#T19.2L85.0
['2021', '06', '23', '22', '26', '49']#T19.1L85.0
['2021', '06', '23', '22', '36', '49']#T19.1L85.0
['2021', '06', '23', '22', '46', '49']#T19.1L86.0
['2021', '06', '23', '22', '56', '49']#T19.1L86.0
['2021', '06', '23', '23', '06', '49']#T19.0L86.0
['2021', '06', '23', '23', '16', '49']#T19.0L86.0
['2021', '06', '23', '23', '26', '49']#T18.9L86.0
['2021', '06', '23', '23', '36', '49']#T18.9L86.0
['2021', '06', '23', '23', '46', '49']#T18.8L86.0
['2021', '06', '23', '23', '56', '49']#T18.8L86.0
['2021', '06', '24', '00', '06', '49']#T18.8L87.0
['2021', '06', '24', '00', '16', '49']#T18.8L87.0
['2021', '06', '24', '00', '26', '49']#T18.6L87.0
['2021', '06', '24', '00', '36', '49']#T18.6L87.0
['2021', '06', '24', '00', '46', '49']#T18.5L86.0
['2021', '06', '24', '00', '56', '49']#T18.5L86.0
['2021', '06', '24', '01', '06', '49']#T18.5L87.0
['2021', '06', '24', '01', '16', '49']#T18.5L87.0
['2021', '06', '24', '01', '26', '49']#T18.4L87.0
['2021', '06', '24', '01', '36', '49']#T18.4L87.0
['2021', '06', '24', '01', '46', '50']#T18.3L87.0
['2021', '06', '24', '01', '56', '50']#T18.3L87.0
['2021', '06', '24', '02', '06', '50']#T18.2L87.0
['2021', '06', '24', '02', '16', '50']#T18.2L87.0
['2021', '06', '24', '02', '26', '50']#T18.1L89.00001
['2021', '06', '24', '02', '36', '50']#T18.1L89.00001
['2021', '06', '24', '02', '46', '50']#T18.1L89.00001
['2021', '06', '24', '02', '56', '50']#T18.1L89.00001
['2021', '06', '24', '03', '06', '50']#T17.6L90.0
['2021', '06', '24', '03', '16', '50']#T17.6L90.0
['2021', '06', '24', '03', '26', '50']#T17.4L91.0
['2021', '06', '24', '03', '36', '50']#T17.4L91.0
['2021', '06', '24', '03', '46', '50']#T17.2L92.0
['2021', '06', '24', '03', '56', '50']#T17.2L92.0
['2021', '06', '24', '04', '06', '50']#T17.1L92.0
['2021', '06', '24', '04', '16', '50']#T17.1L92.0
['2021', '06', '24', '04', '26', '50']#T16.8L92.0
['2021', '06', '24', '04', '36', '50']#T16.8L92.0
['2021', '06', '24', '04', '46', '50']#T16.6L92.0
['2021', '06', '24', '04', '56', '50']#T16.6L92.0
['2021', '06', '24', '05', '06', '50']#T16.6L92.0
['2021', '06', '24', '05', '16', '50']#T16.6L92.0
['2021', '06', '24', '05', '26', '50']#T17.0L92.0
['2021', '06', '24', '05', '36', '50']#T17.0L92.0
['2021', '06', '24', '05', '46', '50']#T17.1L92.0
['2021', '06', '24', '05', '56', '50']#T17.1L92.0
['2021', '06', '24', '06', '06', '50']#T17.0L92.0
['2021', '06', '24', '06', '16', '50']#T17.0L92.0
['2021', '06', '24', '06', '26', '51']#T16.7L92.0
['2021', '06', '24', '06', '36', '51']#T16.7L92.0
['2021', '06', '24', '06', '46', '51']#T16.5L92.0
['2021', '06', '24', '06', '56', '51']#T16.5L92.0
['2021', '06', '24', '07', '06', '51']#T16.5L92.0
['2021', '06', '24', '07', '16', '51']#T16.5L92.0
['2021', '06', '24', '07', '26', '51']#T16.4L92.0
['2021', '06', '24', '07', '36', '51']#T16.4L92.0
['2021', '06', '24', '07', '46', '51']#T16.4L92.0
['2021', '06', '24', '07', '56', '51']#T16.4L92.0
['2021', '06', '24', '08', '06', '51']#T16.7L92.0
['2021', '06', '24', '08', '16', '51']#T16.7L92.0
['2021', '06', '24', '08', '26', '51']#T16.6L92.0
['2021', '06', '24', '08', '36', '51']#T16.6L92.0
['2021', '06', '24', '08', '46', '51']#T16.8L92.0
['2021', '06', '24', '08', '56', '51']#T16.8L92.0
['2021', '06', '24', '09', '06', '51']#T16.7L92.0
['2021', '06', '24', '09', '16', '51']#T16.7L92.0
['2021', '06', '24', '09', '26', '51']#T17.1L92.0
['2021', '06', '24', '09', '36', '51']#T17.1L92.0
['2021', '06', '24', '09', '46', '51']#T17.2L92.0
['2021', '06', '24', '09', '56', '51']#T17.2L92.0
['2021', '06', '24', '10', '06', '51']#T17.4L92.0
['2021', '06', '24', '10', '16', '51']#T17.4L92.0
['2021', '06', '24', '10', '26', '51']#T17.7L92.0
['2021', '06', '24', '10', '36', '51']#T17.7L92.0
['2021', '06', '24', '10', '46', '51']#T18.3L93.0
['2021', '06', '24', '10', '56', '51']#T18.3L93.0
['2021', '06', '24', '11', '06', '52']#T18.4L93.0
['2021', '06', '24', '11', '16', '52']#T18.4L93.0
['2021', '06', '24', '11', '26', '52']#T18.5L93.0
['2021', '06', '24', '11', '36', '52']#T18.5L93.0
['2021', '06', '24', '11', '46', '52']#T19.0L93.0
['2021', '06', '24', '11', '56', '52']#T19.0L93.0
['2021', '06', '24', '12', '06', '52']#T19.4L93.0
['2021', '06', '24', '12', '16', '52']#T19.4L93.0
['2021', '06', '24', '12', '26', '52']#T19.5L92.0
['2021', '06', '24', '12', '36', '52']#T19.5L92.0
['2021', '06', '24', '12', '46', '52']#T20.2L88.0
['2021', '06', '24', '12', '56', '52']#T20.2L88.0
['2021', '06', '24', '13', '06', '52']#T20.0L87.0
['2021', '06', '24', '13', '16', '52']#T20.0L87.0
['2021', '06', '24', '13', '26', '52']#T20.4L85.0
['2021', '06', '24', '13', '36', '52']#T20.4L85.0
['2021', '06', '24', '13', '46', '52']#T20.4L84.00001
['2021', '06', '24', '13', '56', '52']#T20.4L84.00001
['2021', '06', '24', '14', '06', '52']#T20.7L81.0
['2021', '06', '24', '14', '16', '52']#T20.7L81.0
['2021', '06', '24', '14', '26', '52']#T20.4L83.0
['2021', '06', '24', '14', '36', '52']#T20.4L83.0
['2021', '06', '24', '14', '46', '52']#T20.7L81.0
['2021', '06', '24', '14', '56', '52']#T20.7L81.0
['2021', '06', '24', '15', '06', '52']#T21.1L81.0
['2021', '06', '24', '15', '16', '52']#T21.1L81.0
['2021', '06', '24', '15', '26', '53']#T21.0L81.0
['2021', '06', '24', '15', '36', '53']#T21.0L81.0
['2021', '06', '24', '15', '46', '53']#T20.9L81.0
['2021', '06', '24', '15', '56', '53']#T20.9L81.0
['2021', '06', '24', '16', '06', '53']#T21.1L81.0
['2021', '06', '24', '16', '16', '53']#T21.1L81.0
['2021', '06', '24', '16', '26', '53']#T21.4L78.0
['2021', '06', '24', '16', '36', '53']#T21.4L78.0
['2021', '06', '24', '16', '46', '53']#T21.9L76.0
['2021', '06', '24', '16', '56', '53']#T21.9L76.0
['2021', '06', '24', '17', '06', '53']#T21.9L75.0
['2021', '06', '24', '17', '16', '53']#T21.9L75.0
['2021', '06', '24', '17', '26', '53']#T21.3L78.0
['2021', '06', '24', '17', '36', '53']#T21.3L78.0
['2021', '06', '24', '17', '46', '53']#T21.1L80.0
['2021', '06', '24', '17', '56', '53']#T21.1L80.0
['2021', '06', '24', '18', '06', '53']#T21.3L80.0
['2021', '06', '24', '18', '16', '53']#T21.3L80.0
['2021', '06', '24', '18', '26', '53']#T21.3L78.0
['2021', '06', '24', '18', '36', '53']#T21.3L78.0
['2021', '06', '24', '18', '46', '53']#T21.2L79.0
['2021', '06', '24', '18', '56', '53']#T21.2L79.0
['2021', '06', '24', '19', '06', '53']#T20.8L78.0
['2021', '06', '24', '19', '16', '53']#T20.8L78.0
['2021', '06', '24', '19', '26', '53']#T20.7L79.0
['2021', '06', '24', '19', '36', '53']#T20.7L79.0
['2021', '06', '24', '19', '46', '53']#T20.5L79.0
['2021', '06', '24', '19', '56', '53']#T20.5L79.0
['2021', '06', '24', '20', '06', '54']#T20.6L80.0
['2021', '06', '24', '20', '16', '54']#T20.6L80.0
['2021', '06', '24', '20', '26', '54']#T20.3L81.0
['2021', '06', '24', '20', '36', '54']#T20.3L81.0
['2021', '06', '24', '20', '46', '54']#T20.0L82.0
['2021', '06', '24', '20', '56', '54']#T20.0L82.0
['2021', '06', '24', '21', '06', '54']#T20.0L83.0
['2021', '06', '24', '21', '16', '54']#T20.0L83.0
['2021', '06', '24', '21', '26', '54']#T19.8L83.0
['2021', '06', '24', '21', '36', '54']#T19.8L83.0
['2021', '06', '24', '21', '46', '54']#T19.6L84.00001
['2021', '06', '24', '21', '56', '54']#T19.6L84.00001
['2021', '06', '24', '22', '06', '54']#T19.4L84.00001
['2021', '06', '24', '22', '16', '54']#T19.4L84.00001
['2021', '06', '24', '22', '26', '54']#T19.2L85.0
['2021', '06', '24', '22', '36', '54']#T19.2L85.0
['2021', '06', '24', '22', '46', '54']#T19.0L86.0
['2021', '06', '24', '22', '56', '54']#T19.0L86.0
['2021', '06', '24', '23', '06', '54']#T18.6L86.0
['2021', '06', '24', '23', '16', '54']#T18.6L86.0
['2021', '06', '24', '23', '26', '54']#T18.1L87.0
['2021', '06', '24', '23', '36', '54']#T18.1L87.0
['2021', '06', '24', '23', '46', '54']#T18.4L87.0
['2021', '06', '24', '23', '56', '54']#T18.4L87.0
['2021', '06', '25', '00', '06', '54']#T18.4L87.0
['2021', '06', '25', '00', '16', '54']#T18.4L87.0
['2021', '06', '25', '00', '26', '55']#T18.4L88.0
['2021', '06', '25', '00', '36', '55']#T18.4L88.0
['2021', '06', '25', '00', '46', '55']#T18.1L88.0
['2021', '06', '25', '00', '56', '55']#T18.1L88.0
['2021', '06', '25', '01', '06', '55']#T17.9L87.0
['2021', '06', '25', '01', '16', '55']#T17.9L87.0
['2021', '06', '25', '01', '26', '55']#T17.7L88.0
['2021', '06', '25', '01', '36', '55']#T17.7L88.0
['2021', '06', '25', '01', '46', '55']#T17.6L89.00001
['2021', '06', '25', '01', '56', '55']#T17.6L89.00001
['2021', '06', '25', '02', '06', '55']#T17.8L89.00001
['2021', '06', '25', '02', '16', '55']#T17.8L89.00001
['2021', '06', '25', '02', '26', '55']#T17.9L88.0
['2021', '06', '25', '02', '36', '55']#T17.9L88.0
['2021', '06', '25', '02', '46', '55']#T17.7L89.00001
['2021', '06', '25', '02', '56', '55']#T17.7L89.00001
['2021', '06', '25', '03', '06', '55']#T17.8L88.0
['2021', '06', '25', '03', '16', '55']#T17.8L88.0
['2021', '06', '25', '03', '26', '55']#T17.6L89.00001
['2021', '06', '25', '03', '36', '55']#T17.6L89.00001
['2021', '06', '25', '03', '46', '55']#T17.5L90.0
['2021', '06', '25', '03', '56', '55']#T17.5L90.0
['2021', '06', '25', '04', '06', '55']#T17.6L90.0
['2021', '06', '25', '04', '16', '55']#T17.6L90.0
['2021', '06', '25', '04', '26', '55']#T17.4L90.0
['2021', '06', '25', '04', '36', '55']#T17.4L90.0
['2021', '06', '25', '04', '46', '56']#T17.3L91.0
['2021', '06', '25', '04', '56', '56']#T17.3L91.0
['2021', '06', '25', '05', '06', '56']#T17.2L91.0
['2021', '06', '25', '05', '16', '56']#T17.2L91.0
['2021', '06', '25', '05', '26', '56']#T17.3L91.0
['2021', '06', '25', '05', '36', '56']#T17.3L91.0
['2021', '06', '25', '05', '46', '56']#T17.2L91.0
['2021', '06', '25', '05', '56', '56']#T17.2L91.0
['2021', '06', '25', '06', '06', '56']#T17.2L92.0
['2021', '06', '25', '06', '16', '56']#T17.2L92.0
['2021', '06', '25', '06', '26', '56']#T17.1L92.0
['2021', '06', '25', '06', '36', '56']#T17.1L92.0
['2021', '06', '25', '06', '46', '56']#T17.1L92.0
['2021', '06', '25', '06', '56', '56']#T17.1L92.0
['2021', '06', '25', '07', '06', '56']#T17.3L92.0
['2021', '06', '25', '07', '16', '56']#T17.3L92.0
['2021', '06', '25', '07', '26', '56']#T17.4L92.0
['2021', '06', '25', '07', '36', '56']#T17.4L92.0
['2021', '06', '25', '07', '46', '56']#T17.3L92.0
['2021', '06', '25', '07', '56', '56']#T17.3L92.0
['2021', '06', '25', '08', '06', '56']#T17.2L92.0
['2021', '06', '25', '08', '16', '56']#T17.2L92.0
['2021', '06', '25', '08', '26', '56']#T17.0L92.0
['2021', '06', '25', '08', '36', '56']#T17.0L92.0
['2021', '06', '25', '08', '46', '56']#T17.0L92.0
['2021', '06', '25', '08', '56', '56']#T17.0L92.0
['2021', '06', '25', '09', '06', '56']#T17.3L92.0
['2021', '06', '25', '09', '16', '56']#T17.3L92.0
['2021', '06', '25', '09', '26', '57']#T17.2L92.0
['2021', '06', '25', '09', '36', '57']#T17.2L92.0
['2021', '06', '25', '09', '46', '57']#T17.4L92.0
['2021', '06', '25', '09', '56', '57']#T17.4L92.0
['2021', '06', '25', '10', '06', '57']#T17.5L92.0
['2021', '06', '25', '10', '16', '57']#T17.5L92.0
['2021', '06', '25', '10', '26', '57']#T17.3L92.0
['2021', '06', '25', '10', '36', '57']#T17.3L92.0
['2021', '06', '25', '10', '46', '57']#T17.6L92.0
['2021', '06', '25', '10', '56', '57']#T17.6L92.0
['2021', '06', '25', '11', '06', '57']#T17.4L92.0
['2021', '06', '25', '11', '16', '57']#T17.4L92.0
['2021', '06', '25', '11', '26', '57']#T17.2L92.0
['2021', '06', '25', '11', '36', '57']#T17.2L92.0
['2021', '06', '25', '11', '46', '57']#T16.9L92.0
['2021', '06', '25', '11', '56', '57']#T16.9L92.0
['2021', '06', '25', '12', '06', '57']#T16.8L92.0
['2021', '06', '25', '12', '16', '57']#T16.8L92.0
['2021', '06', '25', '12', '26', '57']#T17.1L92.0
['2021', '06', '25', '12', '36', '57']#T17.1L92.0
['2021', '06', '25', '12', '46', '57']#T17.3L92.0
['2021', '06', '25', '12', '56', '57']#T17.3L92.0
['2021', '06', '25', '13', '06', '57']#T17.4L92.0
['2021', '06', '25', '13', '16', '57']#T17.4L92.0
['2021', '06', '25', '13', '26', '57']#T17.7L92.0
['2021', '06', '25', '13', '36', '57']#T17.7L92.0
['2021', '06', '25', '13', '46', '58']#T18.1L93.0
['2021', '06', '25', '13', '56', '58']#T18.1L93.0
['2021', '06', '25', '14', '06', '58']#T18.0L93.0
['2021', '06', '25', '14', '16', '58']#T18.0L93.0
['2021', '06', '25', '14', '26', '58']#T18.2L93.0
['2021', '06', '25', '14', '36', '58']#T18.2L93.0
['2021', '06', '25', '14', '46', '58']#T18.7L93.0
['2021', '06', '25', '14', '56', '58']#T18.7L93.0
['2021', '06', '25', '15', '06', '58']#T18.7L93.0
['2021', '06', '25', '15', '16', '58']#T18.7L93.0
['2021', '06', '25', '15', '26', '58']#T18.7L92.0
['2021', '06', '25', '15', '36', '58']#T18.7L92.0
['2021', '06', '25', '15', '46', '58']#T19.1L91.0
['2021', '06', '25', '15', '56', '58']#T19.1L91.0
['2021', '06', '25', '16', '06', '58']#T19.0L90.0
['2021', '06', '25', '16', '16', '58']#T19.0L90.0
['2021', '06', '25', '16', '26', '58']#T19.4L87.0
['2021', '06', '25', '16', '36', '58']#T19.4L87.0
['2021', '06', '25', '16', '46', '58']#T19.8L85.0
['2021', '06', '25', '16', '56', '59']#T19.8L85.0
['2021', '06', '25', '17', '06', '59']#T20.1L84.00001
['2021', '06', '25', '17', '16', '59']#T20.1L84.00001
['2021', '06', '25', '17', '26', '59']#T20.2L84.00001
['2021', '06', '25', '17', '36', '59']#T20.2L84.00001
['2021', '06', '25', '17', '46', '59']#T20.1L83.0
['2021', '06', '25', '17', '56', '59']#T20.1L83.0
['2021', '06', '25', '18', '06', '59']#T20.2L82.0
['2021', '06', '25', '18', '16', '59']#T20.2L82.0
['2021', '06', '25', '18', '26', '59']#T20.2L82.0
['2021', '06', '25', '18', '36', '59']#T20.2L82.0
['2021', '06', '25', '18', '46', '59']#T20.1L82.0
['2021', '06', '25', '18', '56', '59']#T20.1L82.0
['2021', '06', '25', '19', '06', '59']#T20.3L81.0
['2021', '06', '25', '19', '16', '59']#T20.3L81.0
['2021', '06', '25', '19', '26', '59']#T20.4L81.0
['2021', '06', '25', '19', '36', '59']#T20.4L81.0
['2021', '06', '25', '19', '46', '59']#T20.4L79.0
['2021', '06', '25', '19', '56', '59']#T20.4L79.0
['2021', '06', '25', '20', '06', '59']#T20.2L81.0
['2021', '06', '25', '20', '16', '59']#T20.2L81.0
['2021', '06', '25', '20', '26', '59']#T20.0L84.00001
['2021', '06', '25', '20', '36', '59']#T20.0L84.00001
['2021', '06', '25', '20', '46', '59']#T19.6L85.0
['2021', '06', '25', '20', '56', '59']#T19.6L85.0
['2021', '06', '25', '21', '06', '59']#T19.3L87.0
['2021', '06', '25', '21', '16', '59']#T19.3L87.0
['2021', '06', '25', '21', '26', '59']#T19.0L87.0
['2021', '06', '25', '21', '36', '59']#T19.0L87.0
['2021', '06', '25', '21', '46', '59']#T18.7L88.0
['2021', '06', '25', '21', '56', '59']#T18.7L88.0
['2021', '06', '25', '22', '06', '59']#T18.1L89.00001
['2021', '06', '25', '22', '16', '59']#T18.1L89.00001
['2021', '06', '25', '22', '27', '00']#T17.8L89.00001
['2021', '06', '25', '22', '37', '00']#T17.8L89.00001
['2021', '06', '25', '22', '47', '00']#T17.7L89.00001
['2021', '06', '25', '22', '57', '00']#T17.7L89.00001
['2021', '06', '25', '23', '07', '00']#T17.6L89.00001
['2021', '06', '25', '23', '17', '00']#T17.6L89.00001
['2021', '06', '25', '23', '27', '00']#T17.4L90.0
['2021', '06', '25', '23', '37', '00']#T17.4L90.0
['2021', '06', '25', '23', '47', '00']#T17.4L91.0
['2021', '06', '25', '23', '57', '00']#T17.4L91.0
['2021', '06', '26', '00', '07', '00']#T17.3L91.0
['2021', '06', '26', '00', '17', '00']#T17.3L91.0
['2021', '06', '26', '00', '27', '00']#T17.1L91.0
['2021', '06', '26', '00', '37', '00']#T17.1L91.0
['2021', '06', '26', '00', '47', '00']#T17.0L92.0
['2021', '06', '26', '00', '57', '00']#T17.0L92.0
['2021', '06', '26', '01', '07', '00']#T17.0L92.0
['2021', '06', '26', '01', '17', '00']#T17.0L92.0
['2021', '06', '26', '01', '27', '00']#T16.9L92.0
['2021', '06', '26', '01', '37', '00']#T16.9L92.0
['2021', '06', '26', '01', '47', '00']#T17.0L92.0
['2021', '06', '26', '01', '57', '00']#T17.0L92.0
['2021', '06', '26', '02', '07', '00']#T17.0L92.0
['2021', '06', '26', '02', '17', '00']#T17.0L92.0
['2021', '06', '26', '02', '27', '00']#T17.1L92.0
['2021', '06', '26', '02', '37', '00']#T17.1L92.0
['2021', '06', '26', '02', '47', '00']#T17.1L92.0
['2021', '06', '26', '02', '57', '00']#T17.1L92.0
['2021', '06', '26', '03', '07', '01']#T17.0L92.0
['2021', '06', '26', '03', '17', '01']#T17.0L92.0
['2021', '06', '26', '03', '27', '01']#T17.0L92.0
['2021', '06', '26', '03', '37', '01']#T17.0L92.0
['2021', '06', '26', '03', '47', '01']#T17.0L92.0
['2021', '06', '26', '03', '57', '01']#T17.0L92.0
['2021', '06', '26', '04', '07', '01']#T17.1L92.0
['2021', '06', '26', '04', '17', '01']#T17.1L92.0
['2021', '06', '26', '04', '27', '01']#T17.1L92.0
['2021', '06', '26', '04', '37', '01']#T17.1L92.0
['2021', '06', '26', '04', '47', '01']#T17.3L92.0
['2021', '06', '26', '04', '57', '01']#T17.3L92.0
['2021', '06', '26', '05', '07', '01']#T17.2L92.0
['2021', '06', '26', '05', '17', '01']#T17.2L92.0
['2021', '06', '26', '05', '27', '01']#T17.3L92.0
['2021', '06', '26', '05', '37', '01']#T17.3L92.0
['2021', '06', '26', '05', '47', '01']#T17.3L92.0
['2021', '06', '26', '05', '57', '01']#T17.3L92.0
['2021', '06', '26', '06', '07', '01']#T17.4L92.0
['2021', '06', '26', '06', '17', '01']#T17.4L92.0
['2021', '06', '26', '06', '27', '01']#T17.4L92.0
['2021', '06', '26', '06', '37', '01']#T17.4L92.0
['2021', '06', '26', '06', '47', '01']#T17.5L92.0
['2021', '06', '26', '06', '57', '01']#T17.5L92.0
['2021', '06', '26', '07', '07', '01']#T17.5L92.0
['2021', '06', '26', '07', '17', '01']#T17.5L92.0
['2021', '06', '26', '07', '27', '01']#T17.7L92.0
['2021', '06', '26', '07', '37', '01']#T17.7L92.0
['2021', '06', '26', '07', '47', '02']#T17.6L92.0
['2021', '06', '26', '07', '57', '02']#T17.6L92.0
['2021', '06', '26', '08', '07', '02']#T17.6L92.0
['2021', '06', '26', '08', '17', '02']#T17.6L92.0
['2021', '06', '26', '08', '27', '02']#T17.7L92.0
['2021', '06', '26', '08', '37', '02']#T17.7L92.0
['2021', '06', '26', '08', '47', '02']#T17.8L92.0
['2021', '06', '26', '08', '57', '02']#T17.8L92.0
['2021', '06', '26', '09', '07', '02']#T18.1L93.0
['2021', '06', '26', '09', '17', '02']#T18.1L93.0
['2021', '06', '26', '09', '27', '02']#T18.3L93.0
['2021', '06', '26', '09', '37', '02']#T18.3L93.0
['2021', '06', '26', '09', '47', '02']#T18.6L92.0
['2021', '06', '26', '09', '57', '02']#T18.6L92.0
['2021', '06', '26', '10', '07', '02']#T18.8L91.0
['2021', '06', '26', '10', '17', '02']#T18.8L91.0
['2021', '06', '26', '10', '27', '02']#T19.4L87.0
['2021', '06', '26', '10', '37', '02']#T19.4L87.0
['2021', '06', '26', '10', '47', '02']#T19.8L85.0
['2021', '06', '26', '10', '57', '02']#T19.8L85.0
['2021', '06', '26', '11', '07', '02']#T20.7L80.0
['2021', '06', '26', '11', '17', '02']#T20.7L80.0
['2021', '06', '26', '11', '27', '02']#T20.4L78.0
['2021', '06', '26', '11', '37', '03']#T20.4L78.0
['2021', '06', '26', '11', '47', '02']#T20.1L79.0
['2021', '06', '26', '11', '57', '02']#T20.1L79.0
